Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
CA-2016-500033,6/7/2017,6/8/2017,Same Day,ID-65824,Home Office,United States,Los Angeles,Florida,Central,Furniture,Tables,112.02,10,0.2,-0.31
CA-2019-977353,12/7/2019,12/11/2019,Same Day,ID-17425,Home Office,United States,New York,New York,Central,Office Supplies,Tables,335.54,5,0.2,-17.92
CA-2016-847734,9/21/2018,9/23/2018,Same Day,ID-39017,Home Office,United States,Houston,New York,West,Technology,Accessories,565.06,10,0.3,56.42
CA-2019-144146,5/17/2019,5/18/2019,Standard Class,ID-85448,Consumer,United States,New York,Texas,Central,Technology,Tables,427.61,7,0,16.64
CA-2019-993631,8/1/2018,8/6/2018,Standard Class,ID-62257,Home Office,United States,Houston,California,East,Technology,Phones,33.9,6,0,0.57
CA-2019-940848,2/28/2016,3/5/2016,Same Day,ID-43228,Corporate,United States,Chicago,New York,East,Office Supplies,Accessories,785.87,6,0.3,98.82
CA-2018-905947,11/24/2016,11/26/2016,First Class,ID-62601,Corporate,United States,Los Angeles,Florida,West,Office Supplies,Binders,620.24,4,0.2,114.86
CA-2016-857009,7/4/2016,7/10/2016,Same Day,ID-51015,Home Office,United States,Houston,Texas,South,Furniture,Binders,857.42,8,0.2,23.87
CA-2019-479021,11/22/2016,11/24/2016,First Class,ID-12087,Consumer,United States,Los Angeles,Illinois,Central,Technology,Tables,303.24,9,0.1,16.15
CA-2016-308267,7/10/2016,7/11/2016,Same Day,ID-44520,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Phones,922.05,2,0.2,107.23
CA-2016-439566,4/5/2017,4/9/2017,Standard Class,ID-42231,Home Office,United States,Los Angeles,New York,West,Office Supplies,Phones,834.92,4,0.1,187.9
CA-2019-779367,3/18/2017,3/20/2017,Standard Class,ID-48901,Consumer,United States,New York,Illinois,South,Office Supplies,Accessories,560.76,10,0.1,32.77
CA-2019-757724,3/24/2019,3/28/2019,First Class,ID-57706,Corporate,United States,Houston,New York,Central,Furniture,Binders,544.97,2,0.1,14.06
CA-2017-934202,1/7/2019,1/12/2019,Second Class,ID-22664,Home Office,United States,Houston,Illinois,Central,Furniture,Tables,235.55,6,0.1,18.26
CA-2016-582595,6/21/2019,6/25/2019,Same Day,ID-87471,Corporate,United States,New York,Texas,West,Technology,Accessories,563.41,1,0.2,40.86
CA-2017-166874,10/28/2019,10/31/2019,Standard Class,ID-46187,Home Office,United States,Chicago,California,South,Office Supplies,Phones,986.34,4,0.3,16.52
CA-2018-446589,4/21/2017,4/26/2017,Same Day,ID-28904,Home Office,United States,Phoenix,New York,West,Technology,Chairs,714.99,6,0,150.04
CA-2016-743668,5/10/2016,5/15/2016,Same Day,ID-31129,Home Office,United States,Los Angeles,Texas,East,Furniture,Chairs,652.91,8,0,21.36
CA-2016-523158,3/21/2019,3/27/2019,Same Day,ID-63421,Corporate,United States,Houston,Texas,Central,Furniture,Chairs,318.08,3,0.3,56.03
CA-2019-195142,1/12/2017,1/15/2017,Same Day,ID-36293,Consumer,United States,Chicago,California,Central,Office Supplies,Chairs,528.63,1,0,154.79
CA-2016-815873,2/3/2018,2/4/2018,Second Class,ID-10226,Home Office,United States,New York,California,Central,Office Supplies,Binders,37.38,10,0.2,7.29
CA-2017-297637,7/27/2019,8/1/2019,Same Day,ID-33827,Home Office,United States,Los Angeles,New York,West,Technology,Phones,603.72,10,0.1,139.41
CA-2017-631972,10/31/2016,11/7/2016,Same Day,ID-13976,Home Office,United States,New York,Illinois,West,Office Supplies,Binders,116.7,3,0.1,27.32
CA-2019-302542,5/20/2019,5/22/2019,First Class,ID-69594,Home Office,United States,Phoenix,Florida,South,Furniture,Tables,74.81,4,0.2,-2.6
CA-2019-297488,4/7/2018,4/8/2018,First Class,ID-17683,Corporate,United States,Phoenix,California,West,Technology,Binders,912.75,10,0.3,129.55
CA-2017-396287,10/18/2017,10/20/2017,Same Day,ID-35957,Corporate,United States,Houston,Florida,South,Office Supplies,Chairs,495.56,8,0,14.18
CA-2019-739278,3/7/2018,3/10/2018,Same Day,ID-47643,Home Office,United States,New York,Illinois,West,Furniture,Chairs,314.05,10,0.1,44.2
CA-2016-660245,2/27/2016,2/28/2016,First Class,ID-60449,Consumer,United States,Chicago,Illinois,West,Technology,Accessories,741.15,9,0.1,69.04
CA-2016-324912,7/21/2016,7/25/2016,Second Class,ID-39041,Home Office,United States,Chicago,California,East,Office Supplies,Phones,575.43,10,0,-47.13
CA-2019-316037,11/12/2019,11/13/2019,First Class,ID-10621,Consumer,United States,Chicago,Texas,South,Furniture,Binders,918.41,7,0,-34.56
CA-2017-751966,10/1/2019,10/4/2019,Same Day,ID-99180,Home Office,United States,Chicago,Texas,Central,Office Supplies,Chairs,421.73,7,0.3,3.32
CA-2017-956397,9/26/2018,9/29/2018,Standard Class,ID-92121,Home Office,United States,Houston,California,South,Furniture,Phones,79.82,2,0,-2.91
CA-2019-169730,1/10/2017,1/15/2017,First Class,ID-31937,Home Office,United States,Chicago,Florida,Central,Technology,Binders,291.86,10,0.2,-13.22
CA-2016-514089,2/17/2017,2/18/2017,Same Day,ID-36317,Consumer,United States,Phoenix,California,South,Office Supplies,Chairs,120.29,1,0.3,-2.21
CA-2016-353495,6/11/2018,6/16/2018,First Class,ID-67423,Home Office,United States,Los Angeles,Florida,West,Technology,Tables,769.12,4,0.1,131.49
CA-2016-696431,1/30/2016,2/1/2016,First Class,ID-42873,Consumer,United States,Chicago,Florida,East,Technology,Chairs,397.4,3,0.2,32.5
CA-2017-292899,7/8/2019,7/10/2019,First Class,ID-96246,Home Office,United States,Houston,California,South,Furniture,Phones,605.64,5,0.1,-23.25
CA-2018-159468,8/16/2016,8/22/2016,Standard Class,ID-63729,Home Office,United States,Phoenix,California,East,Technology,Binders,376.67,3,0,65.44
CA-2016-499731,1/8/2016,1/13/2016,Standard Class,ID-60793,Home Office,United States,New York,Texas,West,Technology,Tables,83.18,8,0.3,0.76
CA-2019-571514,5/1/2017,5/7/2017,Same Day,ID-90295,Corporate,United States,Chicago,Florida,South,Furniture,Accessories,541.09,6,0.1,-20.57
CA-2017-507321,6/10/2017,6/12/2017,First Class,ID-12744,Corporate,United States,Chicago,Texas,West,Office Supplies,Accessories,713.58,9,0.1,189.45
CA-2017-980945,7/7/2019,7/10/2019,Second Class,ID-63188,Corporate,United States,Houston,Florida,South,Office Supplies,Accessories,468.88,6,0.2,62.32
CA-2017-858443,12/21/2018,12/23/2018,Second Class,ID-38437,Home Office,United States,Los Angeles,Illinois,East,Technology,Tables,369.78,8,0.3,12.92
CA-2018-323885,3/15/2018,3/17/2018,Same Day,ID-24240,Home Office,United States,Houston,New York,South,Furniture,Phones,225.01,9,0.1,33.18
CA-2019-289074,6/26/2018,6/27/2018,Second Class,ID-60589,Home Office,United States,Los Angeles,New York,East,Technology,Accessories,579.32,4,0.1,33.64
CA-2019-357633,9/24/2016,10/1/2016,Same Day,ID-51446,Home Office,United States,Phoenix,Illinois,West,Technology,Chairs,789.09,2,0,-76.17
CA-2016-447611,7/3/2016,7/6/2016,First Class,ID-36608,Home Office,United States,Los Angeles,Texas,Central,Furniture,Binders,627,6,0.3,39.52
CA-2017-403815,9/13/2017,9/14/2017,Second Class,ID-29925,Consumer,United States,Houston,California,South,Furniture,Tables,556.8,8,0.2,78.39
CA-2017-218867,9/21/2019,9/23/2019,Same Day,ID-22723,Consumer,United States,Los Angeles,Florida,South,Office Supplies,Accessories,178.75,1,0.2,38.95
CA-2017-569063,2/10/2016,2/14/2016,First Class,ID-54535,Consumer,United States,Chicago,California,East,Furniture,Tables,307.1,7,0.1,-15.37
CA-2017-765030,10/18/2017,10/21/2017,Standard Class,ID-56492,Home Office,United States,Houston,California,South,Furniture,Binders,852.74,4,0.2,199.76
CA-2016-613392,10/14/2017,10/16/2017,Standard Class,ID-95118,Consumer,United States,Chicago,New York,South,Office Supplies,Binders,50.05,8,0,1.66
CA-2016-236996,7/2/2019,7/3/2019,Standard Class,ID-49676,Corporate,United States,Los Angeles,Florida,South,Office Supplies,Chairs,698.34,5,0.3,16.74
CA-2019-526974,12/19/2019,12/22/2019,Second Class,ID-55382,Home Office,United States,Chicago,Illinois,East,Office Supplies,Binders,274.01,8,0,60.88
CA-2018-633506,8/20/2016,8/21/2016,Second Class,ID-24031,Consumer,United States,New York,Texas,Central,Furniture,Phones,576.19,4,0,141.44
CA-2016-858232,1/28/2016,2/3/2016,First Class,ID-90931,Consumer,United States,Los Angeles,Illinois,South,Technology,Binders,788.27,2,0,-61.12
CA-2017-309213,6/15/2016,6/17/2016,Standard Class,ID-22004,Consumer,United States,Houston,Texas,East,Furniture,Chairs,393.03,9,0.1,31.98
CA-2017-842640,10/11/2018,10/16/2018,Second Class,ID-71500,Corporate,United States,Phoenix,California,South,Furniture,Tables,16.25,3,0.1,0.08
CA-2017-833968,9/10/2016,9/16/2016,Standard Class,ID-34667,Consumer,United States,Chicago,Texas,East,Office Supplies,Tables,303.75,7,0.2,-3.09
CA-2018-964517,12/7/2017,12/13/2017,Second Class,ID-79540,Consumer,United States,Chicago,New York,East,Furniture,Chairs,72.16,6,0,10.68
CA-2019-183835,10/12/2019,10/19/2019,Same Day,ID-11572,Home Office,United States,New York,New York,Central,Technology,Tables,681.41,2,0.2,104.04
CA-2018-572684,1/3/2018,1/9/2018,Same Day,ID-58554,Corporate,United States,Chicago,Florida,Central,Technology,Phones,235.83,3,0,41.59
CA-2019-587529,8/3/2018,8/6/2018,Same Day,ID-70768,Corporate,United States,Houston,Texas,East,Technology,Accessories,425.4,1,0.1,82.43
CA-2019-762902,11/1/2016,11/5/2016,First Class,ID-11828,Corporate,United States,Los Angeles,Texas,East,Furniture,Chairs,26.23,8,0.1,0.2
CA-2017-122733,10/15/2018,10/19/2018,Second Class,ID-49783,Home Office,United States,Chicago,Texas,East,Office Supplies,Tables,726.49,7,0.3,141.85
CA-2017-611015,9/25/2019,9/26/2019,First Class,ID-23895,Consumer,United States,Chicago,Florida,Central,Furniture,Phones,523.58,8,0.1,31.35
CA-2016-422969,7/17/2019,7/19/2019,First Class,ID-92635,Corporate,United States,Phoenix,Florida,West,Technology,Phones,534.34,6,0.2,95.26
CA-2017-487519,3/3/2019,3/7/2019,Standard Class,ID-12321,Corporate,United States,Chicago,Florida,East,Furniture,Binders,691.4,6,0.3,103.92
CA-2018-705258,11/9/2017,11/15/2017,Second Class,ID-26663,Corporate,United States,Phoenix,Texas,East,Furniture,Accessories,567.67,1,0.2,47.4
CA-2016-502803,10/30/2016,11/4/2016,First Class,ID-20657,Home Office,United States,Houston,Florida,Central,Furniture,Accessories,395.68,4,0.2,58.49
CA-2018-988954,4/30/2016,5/4/2016,Second Class,ID-39272,Home Office,United States,New York,New York,Central,Technology,Accessories,566.26,5,0.2,42.53
CA-2018-734148,1/3/2019,1/5/2019,Second Class,ID-88326,Home Office,United States,New York,New York,West,Technology,Phones,528.27,9,0.2,-0.3
CA-2019-543538,12/5/2019,12/12/2019,Standard Class,ID-49082,Corporate,United States,Los Angeles,Texas,Central,Furniture,Chairs,655.12,7,0,31.09
CA-2017-568383,7/5/2019,7/9/2019,Second Class,ID-87836,Corporate,United States,Chicago,California,Central,Office Supplies,Binders,205.8,10,0.3,2
CA-2017-438484,2/4/2016,2/5/2016,Standard Class,ID-52799,Home Office,United States,Houston,New York,East,Office Supplies,Accessories,554.63,7,0.2,25.83
CA-2018-742863,3/11/2016,3/17/2016,First Class,ID-52469,Home Office,United States,Phoenix,California,West,Technology,Phones,501.71,2,0.1,-17.78
CA-2017-848529,4/26/2017,4/27/2017,First Class,ID-56803,Corporate,United States,New York,Florida,Central,Furniture,Accessories,406.55,1,0.3,44.6
CA-2019-828326,11/13/2016,11/18/2016,Standard Class,ID-37165,Corporate,United States,Los Angeles,California,Central,Furniture,Phones,65.95,9,0,-5.21
CA-2017-601946,3/27/2016,3/28/2016,Second Class,ID-40495,Consumer,United States,Los Angeles,Illinois,Central,Office Supplies,Accessories,758.4,7,0,78.95
CA-2018-616137,2/18/2016,2/24/2016,Same Day,ID-82093,Consumer,United States,New York,Texas,West,Furniture,Phones,586.91,1,0.2,84.86
CA-2018-633881,12/2/2016,12/6/2016,Second Class,ID-29956,Home Office,United States,New York,Illinois,Central,Office Supplies,Tables,380.56,7,0.1,80.12
CA-2018-450733,2/4/2017,2/7/2017,First Class,ID-61463,Consumer,United States,Chicago,Florida,West,Office Supplies,Tables,968.06,9,0.3,-12.31
CA-2016-143683,3/4/2018,3/11/2018,Standard Class,ID-36946,Consumer,United States,Phoenix,New York,East,Technology,Binders,367.33,1,0.1,41.9
CA-2018-327337,11/12/2018,11/13/2018,First Class,ID-11620,Consumer,United States,Los Angeles,New York,East,Office Supplies,Accessories,722.77,8,0.3,71.2
CA-2017-615566,9/10/2018,9/15/2018,First Class,ID-97428,Consumer,United States,New York,Illinois,West,Furniture,Chairs,623.08,1,0.2,135.61
CA-2018-566679,2/20/2018,2/26/2018,Second Class,ID-22744,Consumer,United States,Chicago,Texas,East,Office Supplies,Binders,85.34,7,0,1.62
CA-2016-225909,9/10/2017,9/12/2017,First Class,ID-69890,Consumer,United States,New York,California,South,Furniture,Chairs,121.46,4,0.3,21.08
CA-2018-383185,2/16/2016,2/22/2016,Same Day,ID-18294,Home Office,United States,Los Angeles,Texas,West,Office Supplies,Accessories,39.6,8,0.3,6.44
